mid,genre
"Hidden Assassin (Shooter, The) (1995)",Action
"Hidden Assassin (Shooter,Crime
"Hidden Assassin (Shooter,Drama
"Peacekeeper, The (1997)",Action
Comradeship (Kameradschaft) (1931),Drama
Utamaro and His Five Women (Utamaro o meguru gonin no onna) (1946),Drama
Flaming Creatures (1963),Drama
Yesterday Girl (Abschied von gestern - Anita G.) (1966),Comedy
Yesterday Girl (Abschied von gestern - Anita G.) (1966),Romance
"Childhood of Maxim Gorky, The (Detstvo Gorkogo) (1938)",Drama
White Shadows in the South Seas (1928),Drama
White Shadows in the South Seas (1928),Romance
Blissfully Yours (Sud sanaeha) (2002),Drama
Blissfully Yours (Sud sanaeha) (2002),Romance
Colossal Youth (Juventude Em Marcha) (2006),Drama
Not Reconciled (Nicht versöhnt oder Es hilft nur Gewalt wo Gewalt herrscht) (1965),Drama
Devil in the Flesh (1947),Drama
Devil in the Flesh (1947),Romance
King of the Children (Hai zi wang) (1987),Drama
Disco and Atomic War (Disko ja tuumasõda) (2009),Documentary
Duo (Pas de deux) (1968),Animation
Duo (Pas de deux) (1968),Musical
Did You Hear About the Morgans? (2009),Comedy
Did You Hear About the Morgans? (2009),Crime
Did You Hear About the Morgans? (2009),Drama
Did You Hear About the Morgans? (2009),Romance
Snow White (1916),Fantasy
Snow White (1916),Romance
Shaolin Kung Fu Mystagogue (Da mo mi zong) (1976),Action
Shaolin Kung Fu Mystagogue (Da mo mi zong) (1976),Drama
Dinosaurs: A Fun Filled Trip Back in Time (1987),Animation
Dinosaurs: A Fun Filled Trip Back in Time (1987),Children
Donkey Xote (2007),Animation
"Art of Dying, The (El Arte de Morir) (2000)",Horror
"Art of Dying,Mystery
"Art of Dying,Thriller
Tango (1981),Animation
My Sister Eileen (1942),Comedy
She Wouldn't Say Yes (1945),Comedy
She Wouldn't Say Yes (1945),Romance
Make the Yuletide Gay (2009),Comedy
Make the Yuletide Gay (2009),Romance
Faith Like Potatoes (2006),Drama
Less of Sugar (Cheeni Kum) (2007),Comedy
Less of Sugar (Cheeni Kum) (2007),Drama
Less of Sugar (Cheeni Kum) (2007),Musical
Less of Sugar (Cheeni Kum) (2007),Romance
How 2 Build a Rapper (2008),Comedy
Mum & Dad (2008),Horror
Nasty Old People (2009),Drama
Veronika Decides to Die (2009),Drama
Veronika Decides to Die (2009),Romance
Alice (2009),Action
Alice (2009),Adventure
Alice (2009),Fantasy
"Offence, The (1972)",Crime
"Offence,Drama
"Offence,Mystery
Avatar (2009),Action
Avatar (2009),Adventure
Avatar (2009),Sci-Fi
Avatar (2009),IMAX
Nine (2009),Drama
Nine (2009),Musical
Nine (2009),Romance
Hard Luck (2006),Crime
Hard Luck (2006),Drama
Hard Luck (2006),Thriller
"Officer's Ward (chambre des officiers, La) (2001)",Drama
"Officer's Ward (chambre des officiers,Romance
"Officer's Ward (chambre des officiers,War
You Are So Beautiful (Je vous trouve très beau) (2005),Comedy
You Are So Beautiful (Je vous trouve très beau) (2005),Romance
It's Complicated (2009),Comedy
It's Complicated (2009),Romance
Sherlock Holmes (2009),Action
Sherlock Holmes (2009),Crime
Sherlock Holmes (2009),Mystery
Sherlock Holmes (2009),Thriller
Crazy Heart (2009),Drama
Crazy Heart (2009),Romance
"Art of War II: Betrayal, The (2008)",Action
"Art of War II: Betrayal,Thriller
The Last Station (2009),Drama
Too Shy to Try (Je suis timide... mais je me soigne) (1978),Comedy
Alvin and the Chipmunks: The Squeakquel (2009),Animation
Alvin and the Chipmunks: The Squeakquel (2009),Children
Alvin and the Chipmunks: The Squeakquel (2009),Comedy
Alvin and the Chipmunks: The Squeakquel (2009),Musical
Uncertainty (2009),Action
Uncertainty (2009),Crime
Uncertainty (2009),Drama
Uncertainty (2009),Fantasy
Uncertainty (2009),Romance
Guru (2007),Drama
Guru (2007),Romance
After Death (Posle smerti) (1915),Drama
Film Geek (2005),Comedy
In a Year with 13 Moons (In einem Jahr mit 13 Monden) (1978),Drama
"Fallen Sparrow, The (1943)",Film-Noir
"Fallen Sparrow,Thriller
Beyond a Reasonable Doubt (2009),Drama
Beyond a Reasonable Doubt (2009),Mystery
"Profit, The (2001)",Drama
Looking for Eric (2009),Comedy
Looking for Eric (2009),Drama
Looking for Eric (2009),Fantasy
American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009),Comedy
Trapeze (1956),Drama
There Was a Crooked Man... (1970),Comedy
There Was a Crooked Man... (1970),Western
"Pursuit of the Graf Spee (Battle of the River Plate, The) (1956)",Action
"Pursuit of the Graf Spee (Battle of the River Plate,Adventure
"Pursuit of the Graf Spee (Battle of the River Plate,Drama
"Pursuit of the Graf Spee (Battle of the River Plate,War
Marriage Italian Style (Matrimonio all'italiana) (1964),Comedy
Marriage Italian Style (Matrimonio all'italiana) (1964),Drama
Marriage Italian Style (Matrimonio all'italiana) (1964),Romance
"Minion, The (1998)",Action
"Minion,Fantasy
"Minion,Horror
Sweepers (1998),Action
Sweepers (1998),Adventure
Sweepers (1998),Drama
Lady Windermere's Fan (1925),Comedy
Lady Windermere's Fan (1925),Drama
Not Your Typical Bigfoot Movie (2008),Documentary
"Good Life, The (2007)",Comedy
"Good Life,Drama
Variety (Varieté) (1925),Crime
Variety (Varieté) (1925),Drama
Variety (Varieté) (1925),Romance
Out 1: Spectre (1974),Comedy
Out 1: Spectre (1974),Drama
Out 1: Spectre (1974),Thriller
"Diary for Timothy, A (1945)",Documentary
Under the Bridges (Unter den Brücken) (1945),Comedy
Under the Bridges (Unter den Brücken) (1945),Drama
Under the Bridges (Unter den Brücken) (1945),Romance
Bridge of Dragons (1999),Action
Bridge of Dragons (1999),Romance
Bridge of Dragons (1999),Sci-Fi
Bridge of Dragons (1999),Thriller
Storm Catcher (1999),Action
Storm Catcher (1999),Thriller
By the Bluest of Seas (U samogo sinego morya) (1936),Drama
"H.M. Pulham, Esq. (1941)",Drama
"H.M. Pulham,Romance
Clash of the Wolves (1925),Adventure
Clash of the Wolves (1925),Romance
Clash of the Wolves (1925),Western
Sorority Babes in the Slimeball Bowl-O-Rama (1988),Comedy
Sorority Babes in the Slimeball Bowl-O-Rama (1988),Horror
Jill the Ripper (Jill Rips) (2000),Drama
Jill the Ripper (Jill Rips) (2000),Thriller
Pronto (1997),Comedy
Pronto (1997),Crime
Pronto (1997),Thriller
Carriers (2009),Drama
Carriers (2009),Horror
Carriers (2009),Thriller
Aaja Nachle (2007),Comedy
Aaja Nachle (2007),Musical
Aaja Nachle (2007),Romance
"Friends of Eddie Coyle, The (1973)",Crime
"Friends of Eddie Coyle,Drama
"Friends of Eddie Coyle,Thriller
Rocker (1972),Action
Rocker (1972),Crime
Rocker (1972),Drama
Mayerling (1936),Drama
"Whole Night, A (Toute une nuit) (1982)",Drama
My Love Has Been Burning (Waga koi wa moenu) (1949),Drama
"Song of Ceylon, The (1934)",Documentary
Maskerade (1934),Comedy
Maskerade (1934),Romance
"Too Early, Too Late (Trop tôt, trop tard) (1982)",Drama
On His Own (a.k.a. My Apprenticeship) (V lyudyakh) (1939),Drama
Piter FM (2006),Comedy
Piter FM (2006),Drama
Piter FM (2006),Romance
Pontypool (2008),Horror
Pontypool (2008),Thriller
Playmobil: The Secret of Pirate Island (2009),Animation
Playmobil: The Secret of Pirate Island (2009),Children
Big Pun: The Legacy (2008),Documentary
Agent Red (2000),Action
"Last Warrior, The (Last Patrol, The) (2000)",Action
"Last Warrior,Drama
"Girl in the Park, The (2007)",Drama
Command Performance (2009),Action
Command Performance (2009),Drama
Command Performance (2009),Thriller
Direct Contact (2009),Action
"Matriarch, The (Lieksa!) (2007)",Comedy
"Matriarch,Drama
"Matriarch,Romance
Land of the Pharaohs (1955),Drama
Heart of Midnight (1988),Drama
Heart of Midnight (1988),Horror
Heart of Midnight (1988),Thriller
"Sun Also Rises, The (1957)",Drama
Youth in Revolt (2009),Comedy
Youth in Revolt (2009),Drama
Youth in Revolt (2009),Romance
Daybreakers (2010),Action
Daybreakers (2010),Drama
Daybreakers (2010),Horror
Daybreakers (2010),Thriller
"Milk of Sorrow, The (Teta asustada, La) (2009)",Drama
"Age of Stupid, The (2009)",Documentary
Missionary Man (2007),Action
Missionary Man (2007),Drama
Missionary Man (2007),Thriller
Missionary Man (2007),Western
Diamond Dogs (2007),Action
Diamond Dogs (2007),Adventure
Hachiko: A Dog's Story (a.k.a. Hachi: A Dog's Tale) (2009),Drama
Twogether (1994),Comedy
Twogether (1994),Drama
Enid Is Sleeping (1990),Comedy
10 MPH (2007),Documentary
"Prophet, the Gold and the Transylvanians, The (Profetul, aurul si Ardelenii) (1979)",Comedy
"Prophet,Western
Leap Year (2010),Comedy
Leap Year (2010),Romance
"Book of Eli, The (2010)",Action
"Book of Eli,Adventure
"Book of Eli,Drama
"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action
"Girl Who Kicked the Hornet's Nest,Crime
"Girl Who Kicked the Hornet's Nest,Mystery
Tickets (2005),Comedy
Tickets (2005),Drama
Hickey and Boggs (1972),Crime
Hickey and Boggs (1972),Drama
Hickey and Boggs (1972),Film-Noir
Hickey and Boggs (1972),Thriller
Mister Johnson (1990),Drama
"Innocent, The (Innocente, L') (1976)",Drama
"Innocent,Romance
"Prophet, A (Un Prophète) (2009)",Crime
"Prophet,Drama
"Man, Woman and Beast (L'uomo la donna e la bestia) (1977)",Drama
"Man,Fantasy
"Guide for the Married Man, A (1967)",Comedy
Dead Time: Kala (2007),Crime
Dead Time: Kala (2007),Fantasy
Dead Time: Kala (2007),Film-Noir
Dead Time: Kala (2007),Thriller
"Thorn Birds, The (1983)",Drama
"Thorn Birds,Romance
"Phantom Lover, The (Ye ban ge sheng) (1995)",Drama
"Phantom Lover,Mystery
"Phantom Lover,Romance
Staten Island (2009),Crime
Staten Island (2009),Drama
Princess (2006),Action
Princess (2006),Animation
Princess (2006),Drama
Collapse (2009),Documentary
Last Resort (2000),Drama
Last Resort (2000),Romance
"Yacoubian Building, The (Omaret yakobean) (2006)",Drama
MGS: Philanthropy (2009),Action
MGS: Philanthropy (2009),Adventure
MGS: Philanthropy (2009),Sci-Fi
MGS: Philanthropy (2009),War
My One and Only (2009),Comedy
My One and Only (2009),Drama
"Birdsong (Cant dels ocells, El) (2008)",Drama
"Maiden Heist, The (2009)",Comedy
"Maiden Heist,Crime
Hidden Agenda (2001),Action
Hidden Agenda (2001),Mystery
Hidden Agenda (2001),Thriller
Detention (2003),Action
Detention (2003),Drama
Detention (2003),Thriller
I Live My Life (1935),Comedy
I Live My Life (1935),Romance
"V.I.P.s, The (1963)",Drama
One Shot (2004),Documentary
Flavor of Green Tea Over Rice (Ochazuke no aji) (1952),Drama
Louie Bluie (1985),Documentary
Ernest Goes to School (1994),Children
Ernest Goes to School (1994),Comedy
Ernest Goes to School (1994),Drama
Direct Action (2004),Action
Direct Action (2004),Crime
Direct Action (2004),Thriller
"Defender, The (2004)",Action
Mr. Warmth: The Don Rickles Project (2007),Documentary
Shooting War (2000),Documentary
Semper Fi (2001),Action
Semper Fi (2001),Drama
Puppet Master: The Legacy (Puppet Master 8) (2004),Horror
Gretchen the Greenhorn (1916),Crime
Gretchen the Greenhorn (1916),Drama
Gretchen the Greenhorn (1916),Romance
Blood: The Last Vampire (2009),Action
Blood: The Last Vampire (2009),Horror
Blood: The Last Vampire (2009),Thriller
Liverpool (2008),Drama
Theodora Goes Wild (1936),Comedy
Theodora Goes Wild (1936),Romance
MacGyver: Lost Treasure of Atlantis (1994),Action
MacGyver: Lost Treasure of Atlantis (1994),Adventure
Pekka ja Pätkä Suezilla (1958),Comedy
"Duchess of Langeais, The (a.k.a. Don't Touch the Axe) (Ne touchez pas la hache) (2007)",Drama
"Duchess of Langeais,Romance
Horsemen (2009),Crime
Horsemen (2009),Drama
Horsemen (2009),Horror
Horsemen (2009),Mystery
Horsemen (2009),Thriller
"Swades: We, the People (Our Country) (2004)",Drama
Bart Got a Room (2008),Comedy
Bart Got a Room (2008),Romance
Jerichow (2008),Drama
"Matter of Dignity, A (To teleftaio psema) (1957)",Drama
God’s Wedding (As Bodas de Deus) (1999),Comedy
"Last of England, The (1988)",Drama
Harmful Insect (Gaichu) (2001),Drama
Project A 2 ('A' gai wak juk jap) (1987),Action
Project A 2 ('A' gai wak juk jap) (1987),Comedy
Project A 2 ('A' gai wak juk jap) (1987),Crime
"My Son, My Son, What Have Ye Done (2009)",Drama
"My Son,Horror
Fire-Eater (Tulennielijä) (1998),Drama
Soul Kitchen (2009),Comedy
Quiet Chaos (Caos calmo) (2008),Drama
Quiet Chaos (Caos calmo) (2008),Romance
Heat (1972),Comedy
Heat (1972),Drama
Heat (1972),Romance
"Devil, Probably, The (Diable probablement, Le) (1977)",Crime
"Devil,Drama
Altiplano (2009),Drama
One Way Passage (1932),Drama
One Way Passage (1932),Romance
"Actress, the Dollars and the Transylvanians, The (Artista, dolarii si Ardelenii) (1979)",Western
"House on Sorority Row, The (1983)",Horror
"House on Sorority Row,Mystery
"House on Sorority Row,Thriller
Dragon Hunters (Chasseurs de dragons) (2008),Adventure
Dragon Hunters (Chasseurs de dragons) (2008),Animation
Dragon Hunters (Chasseurs de dragons) (2008),Children
"27 Club, The (2008)",Drama
Robin-B-Hood (Bo bui gai wak) (2006),Action
Robin-B-Hood (Bo bui gai wak) (2006),Comedy
Robin-B-Hood (Bo bui gai wak) (2006),Drama
Year of the Comet (1992),Action
Year of the Comet (1992),Adventure
Year of the Comet (1992),Comedy
Year of the Comet (1992),Romance
"Concert, Le (2009)",Comedy
"Concert,Drama
Macheads (2009),Documentary
Welcome to Macintosh (2008),Documentary
"Butterfly, The (Papillon, Le) (2002)",Comedy
"Butterfly,Drama
"Other Man, The (2008)",Drama
Wrong Turn at Tahoe (2009),Action
Wrong Turn at Tahoe (2009),Crime
Wrong Turn at Tahoe (2009),Thriller
Ninja (2009),Action
Ninja (2009),Crime
Ninja (2009),Drama
Ninja (2009),Thriller
If You Love (Jos rakastat) (2010),Drama
If You Love (Jos rakastat) (2010),Musical
If You Love (Jos rakastat) (2010),Romance
"Queen and I, The (Drottningen och jag) (2008)",Documentary
Hellsing Ultimate OVA Series (2006),Action
Hellsing Ultimate OVA Series (2006),Animation
Hellsing Ultimate OVA Series (2006),Horror
"Long Day Closes, The (1992)",Drama
The Baker's Wife (1938),Comedy
The Baker's Wife (1938),Drama
Fighter (2007),Action
Fighter (2007),Drama
Fighter (2007),Romance
"Story of a Cheat, The (Roman d'un tricheur, Le) (1936)",Comedy
"Golden Thread, The (Subarnarekha) (1965)",Drama
Love Story (1943),Drama
Kid Galahad (1937),Crime
Kid Galahad (1937),Drama
Kid Galahad (1937),Romance
Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Adventure
Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Children
Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Comedy
Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008),Fantasy
"Chaser, The (Chugyeogja) (2008)",Crime
"Chaser,Drama
"Chaser,Thriller
Flock of Dodos: The Evolution-Intelligent Design Circus (2006),Documentary
My Sex Life... or How I Got Into an Argument (Comment je me suis disputé... (ma vie sexuelle)) (1996),Comedy
My Sex Life... or How I Got Into an Argument (Comment je me suis disputé... (ma vie sexuelle)) (1996),Drama
My Sex Life... or How I Got Into an Argument (Comment je me suis disputé... (ma vie sexuelle)) (1996),Romance
Hannah Takes the Stairs (2007),Drama
Meantime (1984),Comedy
Meantime (1984),Drama
Abigail's Party (1977),Drama
Violence at Noon (Hakuchu no torima) (1966),Drama
Mega Shark vs. Giant Octopus (2009),Action
Mega Shark vs. Giant Octopus (2009),Horror
Mall Girls (Galerianki) (2009),Drama
Pokrajina St.2 (2008),Thriller
Dr. Otto and the Riddle of the Gloom Beam (1986),Comedy
"Rudolph, the Red-Nosed Reindeer (1964)",Adventure
"Rudolph,Animation
"Rudolph,Children
"Rudolph,Fantasy
"Rudolph,Musical
"Dennis the Menace Christmas, A (2007)",Comedy
Nowhere Boy (2009),Drama
Note by Note: The Making of Steinway L1037 (2007),Documentary
Garbage Warrior (2007),Documentary
"Thaw, The (2009)",Horror
"Thaw,Sci-Fi
"Thaw,Thriller
"Living Room of the Nation, The (Kansakunnan olohuone) (2009)",Documentary
Blood and Bone (2009),Action
Blood and Bone (2009),Drama
Undisputed II: Last Man Standing (2006),Action
Undisputed II: Last Man Standing (2006),Crime
Undisputed II: Last Man Standing (2006),Drama
Motocrossed (2001),Action
Motocrossed (2001),Children
Motocrossed (2001),Comedy
Motocrossed (2001),Romance
3 Idiots (2009),Comedy
3 Idiots (2009),Drama
3 Idiots (2009),Romance
Svampe (1990),Adventure
Svampe (1990),Children
Troubled Water (DeUsynlige) (2008),Drama
Troubled Water (DeUsynlige) (2008),Thriller
Hum Tum (2004),Comedy
Hum Tum (2004),Drama
Hum Tum (2004),Musical
Hum Tum (2004),Romance
Genevieve (1953),Comedy
Sometimes a Great Notion (1970),Action
Sometimes a Great Notion (1970),Adventure
Sometimes a Great Notion (1970),Drama
Out of It (La carapate) (1978),Comedy
Running Mates (1992),Comedy
Running Mates (1992),Romance
Legion (2010),Action
Legion (2010),Fantasy
Legion (2010),Horror
Legion (2010),Thriller
Air Force (1943),Action
Air Force (1943),Drama
Air Force (1943),War
Coquette (1929),Drama
Unconquered (1947),Adventure
Unconquered (1947),Drama
Unconquered (1947),Romance
Unconquered (1947),Western
Man Hunt (1941),Crime
Man Hunt (1941),Drama
Man Hunt (1941),Thriller
"Maid, The (Nana, La) (2009)",Drama
"Oil, the Baby and the Transylvanians, The (Pruncul, petrolul si Ardelenii) (1981)",Comedy
"Oil,Western
Defenseless (1991),Thriller
Pyrates (1991),Comedy
Pyrates (1991),Romance
Silent Wedding (Nunta Muta) (2008),Comedy
Silent Wedding (Nunta Muta) (2008),Drama
"Fine Mess, A (1986)",Comedy
Thomas Pynchon: A Journey into the Mind of P. (2001),Documentary
Rahtree: Flower of the Night (Buppha Rahtree) (2003),Comedy
Rahtree: Flower of the Night (Buppha Rahtree) (2003),Drama
Rahtree: Flower of the Night (Buppha Rahtree) (2003),Horror
Rahtree: Flower of the Night (Buppha Rahtree) (2003),Thriller
Beautiful (2009),Drama
Beautiful (2009),Thriller
Stan Helsing (2009),Comedy
Stan Helsing (2009),Horror
Forgiven (2007),Drama
Peter Pan (1960),Children
Peter Pan (1960),Fantasy
Peter Pan (1960),Musical
Wicked City (Yôjû toshi) (1987),Animation
Wicked City (Yôjû toshi) (1987),Fantasy
Wicked City (Yôjû toshi) (1987),Horror
Wicked City (Yôjû toshi) (1987),Sci-Fi
Cabiria (1914),Adventure
Cabiria (1914),Drama
Cabiria (1914),War
Virginia City (1940),Action
Virginia City (1940),Drama
Virginia City (1940),Romance
Virginia City (1940),Western
Female Yakuza Tale: Inquisition and Torture (Yasagure anego den: sôkatsu rinchi) (1973),Action
Female Yakuza Tale: Inquisition and Torture (Yasagure anego den: sôkatsu rinchi) (1973),Crime
Female Yakuza Tale: Inquisition and Torture (Yasagure anego den: sôkatsu rinchi) (1973),Drama
Female Yakuza Tale: Inquisition and Torture (Yasagure anego den: sôkatsu rinchi) (1973),Thriller
Together Again (1944),Comedy
If You Could Only Cook (1935),Comedy
If You Could Only Cook (1935),Romance
Arn: The Kingdom at Road's End (Arn: Riket vid vägens slut) (2008),Action
Arn: The Kingdom at Road's End (Arn: Riket vid vägens slut) (2008),Adventure
Arn: The Kingdom at Road's End (Arn: Riket vid vägens slut) (2008),Drama
Arn: The Kingdom at Road's End (Arn: Riket vid vägens slut) (2008),Romance
Arn: The Kingdom at Road's End (Arn: Riket vid vägens slut) (2008),War
Japan's Longest Day (Nihon no ichiban nagai hi) (1967),Drama
Japan's Longest Day (Nihon no ichiban nagai hi) (1967),War
Dante's Inferno Animated (2010),Action
Dante's Inferno Animated (2010),Animation
